trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,base_risk,adjusted_risk,streak_level_at_entry,consecutive_losses_at_entry,reduction_pct_at_entry,tier_at_entry,entry_adx,entry_regime
53,2025-08-14 10:30:00,121168.2,2025-08-14 12:15:00,120640.50428571428,stop_loss,41.57225349024199,-21937.5,-0.4355067701638827,False,1.5,1.5,7,245488.94221811675,223551.44221811675,120640.50428571428,122883.21107142858,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),30.11620665491423,trending
54,2025-09-08 01:15:00,110754.2,2025-09-08 02:30:00,111293.95714285714,tp1_partial,10.967991372118153,5920.051685896247,0.48734688423295836,True,1.25,1.25,5,223551.44221811675,229471.49390401298,110332.97428571428,111965.2239285714,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),20.658988332539284,trending
54,2025-09-08 01:15:00,110754.2,2025-09-08 09:00:00,111965.2239285714,take_profit,16.451987058177227,19923.7499999997,1.0934338639721157,False,1.25,1.25,31,229471.49390401298,249395.2439040127,110332.97428571428,111965.2239285714,10500,10500.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),20.658988332539284,trending
55,2025-09-09 03:00:00,111410.2,2025-09-09 04:15:00,111832.92857142857,tp1_partial,15.669025108008036,6623.744599586602,0.37943435289458965,True,1.25,1.25,5,249395.2439040127,256018.9885035993,110999.51714285713,112590.91321428571,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.958362221544245,trending
55,2025-09-09 03:00:00,111410.2,2025-09-09 06:00:00,112590.91321428571,take_profit,23.50353766201205,27750.937499999614,1.0597891524166687,False,1.25,1.25,12,256018.9885035993,283769.9260035989,110999.51714285713,112590.91321428571,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.958362221544245,trending
56,2025-09-17 11:45:00,116200.1,2025-09-17 13:30:00,115964.08142857144,stop_loss,74.35855531949971,-17550.0,-0.2031139142122612,False,1.5,1.75,7,283769.9260035989,266219.9260035989,115964.08142857144,116967.16035714286,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),28.095697451533606,trending
57,2025-09-30 08:30:00,113413.4,2025-09-30 09:30:00,113078.08571428571,stop_loss,65.4236963190193,-21937.5,-0.2956566734744582,False,1.5,1.5,4,266219.9260035989,244282.4260035989,113078.08571428571,114503.17142857141,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),29.93077084029005,trending
58,2025-09-30 09:30:00,112945.1,2025-09-30 13:30:00,113360.7,tp1_partial,23.963343983708086,9959.165759628871,0.36796638366780965,True,1.5,1.75,16,244282.4260035989,254241.59176322777,112578.91571428571,114135.19892857144,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),38.82951326971469,trending
58,2025-09-30 09:30:00,112945.1,2025-09-30 19:30:00,114135.19892857144,take_profit,35.94501597556213,42778.12499999947,1.0536968213507547,False,1.5,1.75,40,254241.59176322777,297019.71676322725,112578.91571428571,114135.19892857144,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),38.82951326971469,trending
59,2025-10-28 00:00:00,114034.1,2025-10-28 02:45:00,113572.45142857144,stop_loss,34.84793627805976,-16087.500000000002,-0.4048337921977429,False,1.25,1.25,11,297019.71676322725,280932.21676322725,113572.45142857144,115361.33964285714,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),34.00287070410926,trending
60,2025-11-25 09:45:00,87194.3,2025-11-25 14:30:00,86686.04428571429,stop_loss,31.652374086160417,-16087.500000000002,-0.5829001600858214,False,1.25,1.25,19,280932.21676322725,264844.71676322725,86686.04428571429,88655.53517857143,14625,14625.0,0,1,0.0,Tier 1: $0k-$150k ($5.0k risk),24.146065265489266,trending
61,2025-11-28 01:45:00,90754.3,2025-11-28 03:30:00,91224.0142857143,tp1_partial,12.11424422122689,5690.2335713420525,0.5175669755750304,True,1.25,1.25,7,264844.71676322725,270534.9503345693,90329.34571428571,91976.04357142858,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),21.410120812004468,trending
61,2025-11-28 01:45:00,90754.3,2025-11-28 11:00:00,91976.04357142858,take_profit,18.171366331840336,22200.749999999705,1.3462101205436898,False,1.25,1.25,37,270534.9503345693,292735.70033456903,90329.34571428571,91976.04357142858,14625,14625.0,0,2,0.0,Tier 1: $0k-$150k ($5.0k risk),21.410120812004468,trending
62,2025-12-19 03:30:00,87018.2,2025-12-19 07:00:00,87739.14285714286,tp1_partial,10.462306431653221,7542.7250911401725,0.8284966330524626,True,1.25,1.25,14,292735.70033456903,300278.4254257092,86249.36857142857,89228.59035714285,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),25.19429662507608,trending
62,2025-12-19 03:30:00,87018.2,2025-12-19 15:15:00,89228.59035714285,take_profit,15.69345964747983,34688.67187499989,2.540147184316445,False,1.25,1.25,47,300278.4254257092,334967.0973007091,86249.36857142857,89228.59035714285,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),25.19429662507608,trending
63,2025-12-21 02:45:00,87911.5,2025-12-21 05:15:00,88120.92857142857,tp1_partial,36.33974210037067,7610.580274163117,0.23822659314033454,True,1.25,1.25,10,334967.0973007091,342577.6775748722,87690.15142857142,88547.87714285715,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.808563045835797,trending
63,2025-12-21 02:45:00,87911.5,2025-12-21 08:30:00,88547.87714285715,take_profit,54.50961315055601,34688.67187499931,0.7238838409731935,False,1.25,1.25,23,342577.6775748722,377266.3494498715,87690.15142857142,88547.87714285715,14625,14625.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),29.808563045835797,trending
64,2026-01-03 07:30:00,89516.7,2026-01-03 09:30:00,89925.27142857143,tp1_partial,41.62812210915885,17008.06131888516,0.45641922520762584,True,1.75,1.75,8,377266.3494498715,394274.4107687567,89224.83,90465.27749999998,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),20.043786841229917,trending
64,2026-01-03 07:30:00,89516.7,2026-01-03 21:30:00,90465.27749999998,take_profit,62.44218316373828,59231.25,1.059665403215249,False,1.75,1.75,56,394274.4107687567,453505.6607687567,89528.70785714286,90465.27749999998,20250,20250.0,0,0,0.0,Tier 1: $0k-$150k ($5.0k risk),20.043786841229917,trending
